"Sex","Age","Time","Value"
"All persons","Population (hist&proj) 85+ , persons","1977",605.334
"All persons","Population (hist&proj) 85+ , persons","1978",629.586
"All persons","Population (hist&proj) 85+ , persons","1979",655.537
"All persons","Population (hist&proj) 85+ , persons","1980",683.132
"All persons","Population (hist&proj) 85+ , persons","1981",712.865
"All persons","Population (hist&proj) 85+ , persons","1982",744.65
"All persons","Population (hist&proj) 85+ , persons","1983",780.151
"All persons","Population (hist&proj) 85+ , persons","1984",820.732
"All persons","Population (hist&proj) 85+ , persons","1985",863.191
"All persons","Population (hist&proj) 85+ , persons","1986",908.411
"All persons","Population (hist&proj) 85+ , persons","1987",956.985
"All persons","Population (hist&proj) 85+ , persons","1988",1007.296
"All persons","Population (hist&proj) 85+ , persons","1989",1059.052
"All persons","Population (hist&proj) 85+ , persons","1990",1107.995
"All persons","Population (hist&proj) 85+ , persons","1991",1157.833
"All persons","Population (hist&proj) 85+ , persons","1992",1217.218
"All persons","Population (hist&proj) 85+ , persons","1993",1278.455
"All persons","Population (hist&proj) 85+ , persons","1994",1338.105
"All persons","Population (hist&proj) 85+ , persons","1995",1396.219
"All persons","Population (hist&proj) 85+ , persons","1996",1445.537
"All persons","Population (hist&proj) 85+ , persons","1997",1499.363
"All persons","Population (hist&proj) 85+ , persons","1998",1559.202
"All persons","Population (hist&proj) 85+ , persons","1999",1611.017
"All persons","Population (hist&proj) 85+ , persons","2000",1623.917
"All persons","Population (hist&proj) 85+ , persons","2001",1576.394
"All persons","Population (hist&proj) 85+ , persons","2002",1495.886
"All persons","Population (hist&proj) 85+ , persons","2003",1413.286
"All persons","Population (hist&proj) 85+ , persons","2004",1393.104
"All persons","Population (hist&proj) 85+ , persons","2005",1467.063
"All persons","Population (hist&proj) 85+ , persons","2006",1581.236
"All persons","Population (hist&proj) 85+ , persons","2007",1687.345
"All persons","Population (hist&proj) 85+ , persons","2008",1768.703
"All persons","Population (hist&proj) 85+ , persons","2009",1835.587
"All persons","Population (hist&proj) 85+ , persons","2010",1928.057
"All persons","Population (hist&proj) 85+ , persons","2011",2011.304
"All persons","Population (hist&proj) 85+ , persons","2012",2086.066
"All persons","Population (hist&proj) 85+ , persons","2013",2163.295
"All persons","Population (hist&proj) 85+ , persons","2014",2242.026
"All persons","Population (hist&proj) 85+ , persons","2015",2316.758
"All persons","Population (hist&proj) 85+ , persons","2016",2377.699
"All persons","Population (hist&proj) 85+ , persons","2017",2417.952
"All persons","Population (hist&proj) 85+ , persons","2018",2450.802
"All persons","Population (hist&proj) 85+ , persons","2019",2523.321
"All persons","Population (hist&proj) 85+ , persons","2020",2648.795
"All persons","Population (hist&proj) 85+ , persons","2021",2789.076
"All persons","Population (hist&proj) 85+ , persons","2022",2932.631
"All persons","Population (hist&proj) 85+ , persons","2023",3087.763
"All persons","Population (hist&proj) 85+ , persons","2024",3264.774
"All persons","Population (hist&proj) 85+ , persons","2025",3447.942
"All persons","Population (hist&proj) 85+ , persons","2026",3600.458
"All persons","Population (hist&proj) 85+ , persons","2027",3669.912
"All persons","Population (hist&proj) 85+ , persons","2028",3684.628
"All persons","Population (hist&proj) 85+ , persons","2029",3694.75
"All persons","Population (hist&proj) 85+ , persons","2030",3639.393
"All persons","Population (hist&proj) 85+ , persons","2031",3552.231
"All persons","Population (hist&proj) 85+ , persons","2032",3523.558
"All persons","Population (hist&proj) 85+ , persons","2033",3543.213
"All persons","Population (hist&proj) 85+ , persons","2034",3602.882
"All persons","Population (hist&proj) 85+ , persons","2035",3695.984
"All persons","Population (hist&proj) 85+ , persons","2036",3796.653
"All persons","Population (hist&proj) 85+ , persons","2037",3899.157
"All persons","Population (hist&proj) 85+ , persons","2038",4002.876
"All persons","Population (hist&proj) 85+ , persons","2039",4108.736
"All persons","Population (hist&proj) 85+ , persons","2040",4219.679
"All persons","Population (hist&proj) 85+ , persons","2041",4334.44
"All persons","Population (hist&proj) 85+ , persons","2042",4455.943
"All persons","Population (hist&proj) 85+ , persons","2043",4581.854
"All persons","Population (hist&proj) 85+ , persons","2044",4721.762
"All persons","Population (hist&proj) 85+ , persons","2045",4879.571
"All persons","Population (hist&proj) 85+ , persons","2046",5046.429
"All persons","Population (hist&proj) 85+ , persons","2047",5215.389
"All persons","Population (hist&proj) 85+ , persons","2048",5387.227
"All persons","Population (hist&proj) 85+ , persons","2049",5557.843
"All persons","Population (hist&proj) 85+ , persons","2050",5708.461
"Males","Population (hist&proj) All ages, persons","1950",31493
"Males","Population (hist&proj) All ages, persons","1951",32080.41
"Males","Population (hist&proj) All ages, persons","1952",32303.9
"Males","Population (hist&proj) All ages, persons","1953",32522.04
"Males","Population (hist&proj) All ages, persons","1954",32740.38
"Males","Population (hist&proj) All ages, persons","1955",32964.92
"Males","Population (hist&proj) All ages, persons","1956",32941.17
"Males","Population (hist&proj) All ages, persons","1957",32944.42
"Males","Population (hist&proj) All ages, persons","1958",33244.65
"Males","Population (hist&proj) All ages, persons","1959",33542.77
"Males","Population (hist&proj) All ages, persons","1960",33879.7
"Males","Population (hist&proj) All ages, persons","1961",34207.57
"Males","Population (hist&proj) All ages, persons","1962",34557.17
"Males","Population (hist&proj) All ages, persons","1963",34954.13
"Males","Population (hist&proj) All ages, persons","1964",35324.47
"Males","Population (hist&proj) All ages, persons","1965",35731.77
"Males","Population (hist&proj) All ages, persons","1966",36079.27
"Males","Population (hist&proj) All ages, persons","1967",36228.13
"Males","Population (hist&proj) All ages, persons","1968",36404.07
"Males","Population (hist&proj) All ages, persons","1969",36795.64
"Males","Population (hist&proj) All ages, persons","1970",36984.21
"Males","Population (hist&proj) All ages, persons","1971",37088.64
"Males","Population (hist&proj) All ages, persons","1972",37320.11
"Males","Population (hist&proj) All ages, persons","1973",37482.45
"Males","Population (hist&proj) All ages, persons","1974",37502.18
"Males","Population (hist&proj) All ages, persons","1975",37319.09
"Males","Population (hist&proj) All ages, persons","1976",37133.8
"Males","Population (hist&proj) All ages, persons","1977",37051.12
"Males","Population (hist&proj) All ages, persons","1978",37039.37
"Males","Population (hist&proj) All ages, persons","1979",37100.86
"Males","Population (hist&proj) All ages, persons","1980",37247.28
"Males","Population (hist&proj) All ages, persons","1981",37354.99
"Males","Population (hist&proj) All ages, persons","1982",37330.95
"Males","Population (hist&proj) All ages, persons","1983",37236.33
"Males","Population (hist&proj) All ages, persons","1984",37115.44
"Males","Population (hist&proj) All ages, persons","1985",37057.91
"Males","Population (hist&proj) All ages, persons","1986",37128.34
"Males","Population (hist&proj) All ages, persons","1987",37271.84
"Males","Population (hist&proj) All ages, persons","1988",37510.3
"Males","Population (hist&proj) All ages, persons","1989",37887.83
"Males","Population (hist&proj) All ages, persons","1990",38304.86
"Males","Population (hist&proj) All ages, persons","1991",38669.54
"Males","Population (hist&proj) All ages, persons","1992",39069.59
"Males","Population (hist&proj) All ages, persons","1993",39409.28
"Males","Population (hist&proj) All ages, persons","1994",39581.73
"Males","Population (hist&proj) All ages, persons","1995",39734.89
"Males","Population (hist&proj) All ages, persons","1996",39889.83
"Males","Population (hist&proj) All ages, persons","1997",39973.57
"Males","Population (hist&proj) All ages, persons","1998",39998.23
"Males","Population (hist&proj) All ages, persons","1999",40047.46
"Males","Population (hist&proj) All ages, persons","2000",40123.66
"Males","Population (hist&proj) All ages, persons","2001",40215.61
"Males","Population (hist&proj) All ages, persons","2002",40309.78
"Males","Population (hist&proj) All ages, persons","2003",40350.45
"Males","Population (hist&proj) All ages, persons","2004",40354.82
"Males","Population (hist&proj) All ages, persons","2005",40346.79
"Males","Population (hist&proj) All ages, persons","2006",40320.56
"Males","Population (hist&proj) All ages, persons","2007",40287.73
"Males","Population (hist&proj) All ages, persons","2008",40229.29
"Males","Population (hist&proj) All ages, persons","2009",40143.95
"Males","Population (hist&proj) All ages, persons","2010",40687.75
"Males","Population (hist&proj) All ages, persons","2011",40715.18
"Males","Population (hist&proj) All ages, persons","2012",40738.25
"Males","Population (hist&proj) All ages, persons","2013",40756.14
"Males","Population (hist&proj) All ages, persons","2014",40768.45
"Males","Population (hist&proj) All ages, persons","2015",40775.29
"Males","Population (hist&proj) All ages, persons","2016",40775.79
"Males","Population (hist&proj) All ages, persons","2017",40769.28
"Males","Population (hist&proj) All ages, persons","2018",40755.34
"Males","Population (hist&proj) All ages, persons","2019",40733.05
"Males","Population (hist&proj) All ages, persons","2020",40700.41
"Males","Population (hist&proj) All ages, persons","2021",40657.13
"Males","Population (hist&proj) All ages, persons","2022",40604.88
"Males","Population (hist&proj) All ages, persons","2023",40544.23
"Males","Population (hist&proj) All ages, persons","2024",40475.24
"Males","Population (hist&proj) All ages, persons","2025",40397.79
"Males","Population (hist&proj) All ages, persons","2026",40311.82
"Males","Population (hist&proj) All ages, persons","2027",40217.61
"Males","Population (hist&proj) All ages, persons","2028",40115.98
"Males","Population (hist&proj) All ages, persons","2029",40007.93
"Males","Population (hist&proj) All ages, persons","2030",39893.42
"Males","Population (hist&proj) All ages, persons","2031",39772.95
"Males","Population (hist&proj) All ages, persons","2032",39647.94
"Males","Population (hist&proj) All ages, persons","2033",39519.07
"Males","Population (hist&proj) All ages, persons","2034",39386.74
"Males","Population (hist&proj) All ages, persons","2035",39250.75
"Males","Population (hist&proj) All ages, persons","2036",39110.5
"Males","Population (hist&proj) All ages, persons","2037",38965.38
"Males","Population (hist&proj) All ages, persons","2038",38814.81
"Males","Population (hist&proj) All ages, persons","2039",38658
"Males","Population (hist&proj) All ages, persons","2040",38494.03
"Males","Population (hist&proj) All ages, persons","2041",38323.2
"Males","Population (hist&proj) All ages, persons","2042",38146.48
"Males","Population (hist&proj) All ages, persons","2043",37964.36
"Males","Population (hist&proj) All ages, persons","2044",37777.16
"Males","Population (hist&proj) All ages, persons","2045",37585.02
"Males","Population (hist&proj) All ages, persons","2046",37387.98
"Males","Population (hist&proj) All ages, persons","2047",37186.19
"Males","Population (hist&proj) All ages, persons","2048",36979.94
"Males","Population (hist&proj) All ages, persons","2049",36769.77
"Males","Population (hist&proj) All ages, persons","2050",36556.37
"Females","Population (hist&proj) All ages, persons","1950",36883
"Females","Population (hist&proj) All ages, persons","1951",37485.19
"Females","Population (hist&proj) All ages, persons","1952",37670.93
"Females","Population (hist&proj) All ages, persons","1953",37843.31
"Females","Population (hist&proj) All ages, persons","1954",38015
"Females","Population (hist&proj) All ages, persons","1955",38182.46
"Females","Population (hist&proj) All ages, persons","1956",38205.44
"Females","Population (hist&proj) All ages, persons","1957",38264.75
"Females","Population (hist&proj) All ages, persons","1958",38508.3
"Females","Population (hist&proj) All ages, persons","1959",38744.16
"Females","Population (hist&proj) All ages, persons","1960",38935.2
"Females","Population (hist&proj) All ages, persons","1961",39170.07
"Females","Population (hist&proj) All ages, persons","1962",39468.62
"Females","Population (hist&proj) All ages, persons","1963",39760.23
"Females","Population (hist&proj) All ages, persons","1964",39993.87
"Females","Population (hist&proj) All ages, persons","1965",40231.92
"Females","Population (hist&proj) All ages, persons","1966",40521.05
"Females","Population (hist&proj) All ages, persons","1967",40723.21
"Females","Population (hist&proj) All ages, persons","1968",40890.24
"Females","Population (hist&proj) All ages, persons","1969",41114.04
"Females","Population (hist&proj) All ages, persons","1970",41185.08
